20000
-6.369457202831930965e-04 -1.032774109752938700e-03 -7.955928747521254663e-04 -4.900395974675023813e-05 -2.227179699793938999e-06 6.212138028226886618e-04
-4.313915046377171290e-04 -4.550217358831098796e-05 -8.862956746527559130e-04 4.632937299950827580e-04 -3.675260987102583555e-06 1.151241504073306646e-03
-2.847437941142873024e-04 8.866101167490090303e-04 -9.364190004967934368e-04 1.162995067597382554e-03 -2.994991495754846835e-06 1.721810219757413923e-03
-1.673898248276630861e-04 -6.382721086760469523e-04 -9.643893261380380834e-04 -1.161771755158391142e-03 -4.770526281385873739e-06 8.909588114013497180e-04
-5.895291166417682247e-05 2.321433193267151386e-04 -9.855151365235020975e-04 -4.620704175560911837e-04 -1.212388943706715848e-06 4.438534478799109682e-04
4.505323091818475120e-05 1.431032841355176551e-03 -9.972283034811678902e-04 5.022727218574199535e-05 -3.243225432246085582e-06 7.513629193527996655e-05
1.570363160050732292e-04 -1.430161587326013234e-03 -1.000219439992692779e-03 5.772013711755757948e-04 -2.550967632755981688e-06 2.829747763054365106e-04
2.879051136846792671e-04 -2.312720652975507366e-04 -1.001328227918759283e-03 1.390611854120355102e-03 -3.977793272460521229e-06 6.840955445569816629e-04
4.544227106321166356e-04 6.391433627052112458e-04 -9.923421079731872558e-04 -9.831792719528832138e-04 -2.098241442053471354e-06 1.257271979032868791e-03
7.166332523618188823e-04 -8.857388627198449537e-04 -9.270108576807050251e-04 -3.540021639112471679e-04 -3.584193093953500077e-06 1.527199690285298240e-03
-9.860031391985821844e-04 4.637342761747543731e-05 -4.972191159396244621e-04 1.499615152197124844e-04 -2.910867550264959713e-06 8.174301022402055174e-04
-6.159312291693409564e-04 1.033645363782102885e-03 -7.948182138749246934e-04 6.993381338298298999e-04 -4.545504692822977647e-06 3.885365145036245816e-04
-4.154468113697343994e-04 -5.289095654410248815e-04 -8.911863180337563145e-04 1.732519164878015610e-03 -1.775796124374173338e-06 2.445601913540679836e-05
-2.733402592723291466e-04 3.277602956839501631e-04 -9.371922042649094521e-04 -2.382464893043282923e-03 -3.410433266932191273e-06 3.361135881828206172e-04
-1.573201150801812969e-04 1.767438477178749938e-03 -9.577576504398988260e-04 -8.040440869628383671e-04 -2.737107723243651332e-06 7.498681010385830964e-04
-4.951363586711732034e-05 -2.221676227961139668e-03 -9.789900658180787467e-04 -2.295851369909871354e-04 -4.223059375143679632e-06 1.380108377898864877e-03
5.481315286538662756e-05 -3.923200528651798287e-04 -9.924782413142697619e-04 2.717815569550276894e-04 -2.343507544736629757e-06 1.378406514014549012e-03
1.679697134196558069e-04 4.603889152826969077e-04 -9.908794246486561479e-04 8.618236189666882933e-04 -3.770333184441169721e-06 7.481662371542664725e-04
3.013514005073877206e-04 -1.145027196693979097e-03 -9.918273623855970375e-04 -1.646096434562961675e-03 -3.078075384951065404e-06 3.344117242985043185e-04
4.724449253412640946e-04 -1.069244309563139374e-04 -9.803296528185360438e-04 -6.728827611072045771e-04 -5.108911873490435985e-06 2.615788301972335112e-05
7.494193500866591813e-04 7.986335749883892400e-04 -9.201505636943594236e-04 -1.287021998771804691e-04 -9.202878899647365491e-07 3.902383783879409887e-04
-9.270139651604290864e-04 -7.156881148363879262e-04 -5.508537017143355294e-04 3.764628792410590168e-04 -3.201906371885613313e-06 8.191319661245221413e-04
-5.956370421938718667e-04 1.696350234590112479e-04 -8.026332305504402546e-04 1.017479404771106776e-03 -2.501561933757040553e-06 1.528901554169614322e-03
-4.003716990218629686e-04 1.275236111648736168e-03 -8.902540687004838237e-04 -1.338047808357211441e-03 -3.923230393608337801e-06 1.255570115148552275e-03
-2.622134053739149555e-04 -1.632730812877555187e-03 -9.341087454526873259e-04 -5.526267207516586235e-04 -2.027434010756993111e-06 6.823936806726649306e-04
-1.472451528875520148e-04 -2.947203225130143388e-04 -9.585396521688529983e-04 -2.914972650076375836e-05 -3.539854936776883149e-06 2.812729124211198867e-04
-4.004801724851736602e-05 5.654564929427671055e-04 -9.734722009925931945e-04 4.855429211743287048e-04 -2.868237421460575040e-06 7.683815581959622454e-05
6.461349822255446640e-05 -9.813529937417594592e-04 -9.860962169726246538e-04 1.203529195636720856e-03 -4.453384762238293232e-06 4.455553117642272669e-04
1.790182266060171533e-04 -1.487208277298559659e-05 -9.890898500686203833e-04 -1.123100485437875584e-03 -1.671729142104538119e-06 8.926606752856663420e-04
